"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
454166,NA,"NC_011148, NC_011149","Salmonella enterica subsp. enterica serovar Agona str. SL483","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Salmonella enterica",28901,"species"
585397,NA,"NC_011745","Escherichia coli ED1a","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
585055,NA,"NC_011748","Escherichia coli 55989","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
223926,NA,"NC_004603, NC_004605","Vibrio parahaemolyticus RIMD 2210633","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Vibrio parahaemolyticus",670,"species"
273123,NA,"NC_006153, NC_006154, NC_006155","Yersinia pseudotuberculosis IP 32953","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Yersinia pseudotuberculosis",633,"species"
393305,NA,"NC_008791, NC_008800","Yersinia enterocolitica subsp. enterocolitica 8081","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Yersinia enterocolitica",630,"species"
349747,NA,"NC_009704, NC_009705, NC_009708","Yersinia pseudotuberculosis IP 31758","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Yersinia pseudotuberculosis",633,"species"
502800,NA,"NC_010465","Yersinia pseudotuberculosis YPIII","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Yersinia pseudotuberculosis",633,"species"
502801,NA,"NC_010634, NC_010635","Yersinia pseudotuberculosis PB1/+","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Yersinia pseudotuberculosis",633,"species"
99287,NA,"NC_003197, NC_003277","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Salmonella enterica",28901,"species"
585035,NA,"NC_011742, NC_011747","Escherichia coli S88","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
557598,NA,"NC_012559","Laribacter hongkongensis HLHK9","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Laribacter hongkongensis",168471,"species"
380703,NA,"NC_008570","Aeromonas hydrophila subsp. hydrophila ATCC 7966","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Aeromonas hydrophila",644,"species"
216895,NA,"NC_004459, NC_004460","Vibrio vulnificus CMCP6","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Vibrio vulnificus",672,"species"
196600,NA,"NC_005128, NC_005139, NC_005140","Vibrio vulnificus YJ016","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Vibrio vulnificus",672,"species"
233412,NA,"NC_002940","Haemophilus ducreyi 35000HP","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","[Haemophilus] ducreyi",730,"species"
320388,NA,"NC_008784, NC_008785","Burkholderia mallei SAVP1","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia mallei",13373,"species"
243160,NA,"NC_006348, NC_006349","Burkholderia mallei ATCC 23344","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia mallei",13373,"species"
412022,NA,"NC_008835, NC_008836","Burkholderia mallei NCTC 10229","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia mallei",13373,"species"
320389,NA,"NC_009079, NC_009080","Burkholderia mallei NCTC 10247","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia mallei",13373,"species"
557723,NA,"NC_011852","Haemophilus parasuis SH0165","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Glaesserella parasuis",738,"species"
155864,NA,"NC_002655, NC_007414","Escherichia coli O157:H7 str. EDL933","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
386585,NA,"NC_002127, NC_002128, NC_002695","Escherichia coli O157:H7 str. Sakai","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
444450,NA,"NC_011350, NC_011351, NC_011353","Escherichia coli O157:H7 str. EC4115","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
573235,NA,"NC_013361, NC_013362, NC_013363, NC_013369, NC_014543","Escherichia coli O26:H11 str. 11368","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
544404,NA,"NC_013008, NC_013010","Escherichia coli O157:H7 str. TW14359","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
316275,NA,"NC_011311, NC_011312, NC_011313, NC_011314, NC_011315, NC_011316","Aliivibrio salmonicida LFI1238","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Aliivibrio salmonicida",40269,"species"
444178,NA,"NC_009504, NC_009505","Brucella ovis ATCC 25840","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Brucella ovis",236,"species"
592316,NA,"NC_014837, NC_014838, NC_014839, NC_014840, NC_014841, NC_014842","Pantoea sp. At-9b","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Pantoea",53335,"genus"
272624,NA,"NC_002942","Legionella pneumophila subsp. pneumophila str. Philadelphia 1","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Legionella pneumophila",446,"species"
297246,NA,"NC_006365, NC_006368","Legionella pneumophila str. Paris","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Legionella pneumophila",446,"species"
297245,NA,"NC_006366, NC_006369","Legionella pneumophila str. Lens","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Legionella pneumophila",446,"species"
400673,NA,"NC_009494","Legionella pneumophila str. Corby","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Legionella pneumophila",446,"species"
423212,NA,"NC_014125","Legionella pneumophila 2300/99 Alcoy","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Legionella pneumophila",446,"species"
272947,NA,"NC_000963","Rickettsia prowazekii str. Madrid E","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Rickettsia prowazekii",782,"species"
557722,NA,"NC_011770","Pseudomonas aeruginosa LESB58","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Pseudomonas aeruginosa",287,"species"
471472,NA,"NC_010287","Chlamydia trachomatis 434/Bu","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Chlamydia trachomatis",813,"species"
471473,NA,"NC_010280","Chlamydia trachomatis L2b/UCH-1/proctitis","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Chlamydia trachomatis",813,"species"
272560,NA,"NC_006350, NC_006351","Burkholderia pseudomallei K96243","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia pseudomallei",28450,"species"
320372,NA,"NC_007434, NC_007435","Burkholderia pseudomallei 1710b","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia pseudomallei",28450,"species"
320373,NA,"NC_009074, NC_009075","Burkholderia pseudomallei 668","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia pseudomallei",28450,"species"
357348,NA,"NC_009076, NC_009078","Burkholderia pseudomallei 1106a","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia pseudomallei",28450,"species"
290339,NA,"NC_009778, NC_009779, NC_009780","Cronobacter sakazakii ATCC BAA-894","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Cronobacter sakazakii",28141,"species"
374930,NA,"NC_009566","Haemophilus influenzae PittEE","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Haemophilus influenzae",727,"species"
374931,NA,"NC_009567","Haemophilus influenzae PittGG","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Haemophilus influenzae",727,"species"
71421,NA,"NC_000907","Haemophilus influenzae Rd KW20","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Haemophilus influenzae",727,"species"
281310,NA,"NC_007146","Haemophilus influenzae 86-028NP","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Haemophilus influenzae",727,"species"
205920,NA,"NC_007799","Ehrlichia chaffeensis str. Arkansas","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Ehrlichia chaffeensis",945,"species"
637910,NA,"NC_013716, NC_013717, NC_013718, NC_013719","Citrobacter rodentium ICC168","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Citrobacter rodentium",67825,"species"
482957,NA,"NC_007509, NC_007510, NC_007511","Burkholderia sp. 383","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Burkholderia",32008,"genus"
216591,NA,"NC_011000, NC_011001, NC_011002, NC_011003","Burkholderia cenocepacia J2315","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia cenocepacia",95486,"species"
269482,NA,"NC_009226, NC_009227, NC_009228, NC_009229, NC_009230, NC_009254, NC_009255, NC_009256","Burkholderia vietnamiensis G4","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia vietnamiensis",60552,"species"
331271,NA,"NC_008060, NC_008061, NC_008062","Burkholderia cenocepacia AU 1054","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia cenocepacia",95486,"species"
331272,NA,"NC_008542, NC_008543, NC_008544, NC_008545","Burkholderia cenocepacia HI2424","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia cenocepacia",95486,"species"
406425,NA,"NC_010508, NC_010512, NC_010515","Burkholderia cenocepacia MC0-3","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Burkholderia cenocepacia",95486,"species"
339671,NA,"NC_009655","Actinobacillus succinogenes 130Z","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Actinobacillus succinogenes",67854,"species"
290315,NA,"NC_010803","Chlorobium limicola DSM 245","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Chlorobium limicola",1092,"species"
269084,NA,"NC_006576","Synechococcus elongatus PCC 6301","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Synechococcus elongatus",32046,"species"
290317,NA,"NC_008639","Chlorobium phaeobacteroides DSM 266","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Chlorobium phaeobacteroides",1096,"species"
331678,NA,"NC_010831","Chlorobium phaeobacteroides BS1","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Chlorobium phaeobacteroides",1096,"species"
360107,NA,"NC_009713, NC_009714","Campylobacter hominis ATCC BAA-381","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Campylobacter hominis",76517,"species"
204536,NA,"NC_012438","Sulfurihydrogenibium azorense Az-Fu1","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Sulfurihydrogenibium azorense",309806,"species"
402882,NA,"NC_009661, NC_009665","Shewanella baltica OS185","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Shewanella baltica",62322,"species"
290398,NA,"NC_007963","Chromohalobacter salexigens DSM 3043","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Chromohalobacter salexigens",158080,"species"
426355,NA,"NC_010502, NC_010504, NC_010505, NC_010507, NC_010509, NC_010510, NC_010514, NC_010517, NC_010518","Methylobacterium radiotolerans JCM 2831","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Methylobacterium radiotolerans",31998,"species"
398579,NA,"NC_009901","Shewanella pealeana ATCC 700345","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Shewanella pealeana",70864,"species"
392500,NA,"NC_010506","Shewanella woodyi ATCC 51908","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Shewanella woodyi",60961,"species"
439855,NA,"NC_010485, NC_010486, NC_010487, NC_010488, NC_010498","Escherichia coli SMS-3-5","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Escherichia coli",562,"species"
225849,NA,"NC_011566","Shewanella piezotolerans WP3","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Shewanella piezotolerans",404011,"species"
366602,NA,"NC_010333, NC_010335, NC_010338","Caulobacter sp. K31","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Caulobacter",75,"genus"
312309,NA,"NC_006840, NC_006841, NC_006842","Vibrio fischeri ES114","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Aliivibrio fischeri",668,"species"
388396,NA,"NC_011184, NC_011185, NC_011186","Vibrio fischeri MJ11","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Aliivibrio fischeri",668,"species"
338966,NA,"NC_008607, NC_008608, NC_008609","Pelobacter propionicus DSM 2379","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Pelobacter propionicus",29543,"species"
398767,NA,"NC_010814, NC_010815","Geobacter lovleyi SZ","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Trichlorobacter lovleyi",313985,"species"
351746,NA,"NC_009512","Pseudomonas putida F1","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Pseudomonas putida",303,"species"
76869,NA,"NC_010322","Pseudomonas putida GB-1","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Pseudomonas putida",303,"species"
390235,NA,"NC_010501","Pseudomonas putida W619","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Pseudomonas putida",303,"species"
391774,NA,"NC_008741, NC_008751","Desulfovibrio vulgaris DP4","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Desulfovibrio vulgaris",881,"species"
246197,NA,"NC_008095","Myxococcus xanthus DK 1622","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Myxococcus xanthus",34,"species"
76114,NA,"NC_006513, NC_006823, NC_006824","Aromatoleum aromaticum EbN1","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Aromatoleum aromaticum",551760,"species"
314225,NA,"NC_007722","Erythrobacter litoralis HTCC2594","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Erythrobacter litoralis",39960,"species"
393595,NA,"NC_008260","Alcanivorax borkumensis SK2","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Alcanivorax borkumensis",59754,"species"
216432,NA,"NC_014230","Croceibacter atlanticus HTCC2559","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Croceibacter atlanticus",313588,"species"
313603,NA,"NC_014472","Maribacter sp. HTCC2170","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Maribacter",252356,"genus"
85643,NA,"NC_011662, NC_011667","Thauera sp. MZ1T","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Thauera",33057,"genus"
123214,NA,"NC_012439, NC_012440","Persephonella marina EX-H1","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Persephonella marina",309805,"species"
343509,NA,"NC_007712, NC_007713, NC_007714, NC_007715","Sodalis glossinidius str. 'morsitans'","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Sodalis glossinidius",63612,"species"
221988,NA,"NC_006300","Mannheimia succiniciproducens MBEL55E","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","[Mannheimia] succiniciproducens",157673,"species"
163164,NA,"NC_002978","Wolbachia endosymbiont of Drosophila melanogaster","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Wolbachia",953,"genus"
114615,NA,"NC_009445","Bradyrhizobium sp. ORS278","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Bradyrhizobium",374,"genus"
391038,NA,"NC_010622, NC_010623, NC_010625, NC_010627","Burkholderia phymatum STM815","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Paraburkholderia phymatum",148447,"species"
296591,NA,"NC_007948, NC_007949, NC_007950","Polaromonas sp. JS666","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Polaromonas",52972,"genus"
272942,NA,"NC_014034, NC_014035","Rhodobacter capsulatus SB 1003","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Rhodobacter capsulatus",1061,"species"
366394,NA,"NC_009620, NC_009621, NC_009622, NC_009636","Sinorhizobium medicae WSM419","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Sinorhizobium medicae",110321,"species"
243274,NA,"NC_000853","Thermotoga maritima MSB8","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Thermotoga maritima",2336,"species"
309807,NA,"NC_007677, NC_007678","Salinibacter ruber DSM 13855","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Salinibacter ruber",146919,"species"
387093,NA,"NC_009663","Sulfurovum sp. NBC37-1","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Sulfurovum",265570,"genus"
311403,NA,"NC_011983, NC_011985, NC_011987, NC_011990, NC_011994","Agrobacterium radiobacter K84","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Agrobacterium tumefaciens",358,"species"
234267,NA,"NC_008536","Candidatus Solibacter usitatus Ellin6076","bacillus",TRUE,"BacMap","unknown","unknown","high","isolate","Candidatus Solibacter usitatus",332163,"species"
365046,NA,"NC_015677","Ramlibacter tataouinensis TTB310","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Ramlibacter tataouinensis",94132,"species"
290397,NA,"NC_007760","Anaeromyxobacter dehalogenans 2CP-C","bacillus",TRUE,"BacMap","unknown","unknown","high","strain","Anaeromyxobacter dehalogenans",161493,"species"
404589,NA,"NC_009675","Anaeromyxobacter sp. Fw109-5","bacillus",TRUE,"BacMap","unknown","unknown","high","species","Anaeromyxobacter",161492,"genus"
