"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Confidence_in_curation"
129337,NA,NA,"Geobacillus","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Bacillaceae",186817,"family","High"
129337,NA,NA,"Geobacillus","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Bacillaceae",186817,"family","High"
119852,NA,NA,"Oscillospira","endospore",TRUE,"Bergey's Manual","exp","always","genus","Oscillospiraceae",216572,"family","High"
112902,NA,NA,"Propionispora","coccus",TRUE,"Bergey's Manual","exp","sometimes","genus","Sporomusaceae",1843490,"family","High"
112902,NA,NA,"Propionispora","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Sporomusaceae",1843490,"family","High"
100132,NA,NA,"Sporobacterium","endospore",TRUE,"Bergey's Manual","exp","always","genus","Lachnospiraceae",186803,"family","High"
89958,NA,NA,"Natronincola","endospore",TRUE,"Bergey's Manual","exp","always","genus","Clostridiaceae",31979,"family","High"
84406,NA,NA,"Virgibacillus","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Bacillaceae",186817,"family","High"
84406,NA,NA,"Virgibacillus","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Bacillaceae",186817,"family","High"
83660,NA,NA,"Desulfonispora","endospore",TRUE,"Bergey's Manual","exp","always","genus","Peptococcaceae",186807,"family","High"
83461,NA,NA,"Corallococcus","coccus",TRUE,"Bergey's Manual","exp","sometimes","genus","Myxococcaceae",31,"family","High"
83461,NA,NA,"Corallococcus","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Myxococcaceae",31,"family","High"
79206,NA,NA,"Desulfosporosinus","endospore",TRUE,"Bergey's Manual","exp","always","genus","Desulfitobacteriaceae",2937909,"family","High"
76632,NA,NA,"Thermobacillus","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Paenibacillaceae",186822,"family","High"
76632,NA,NA,"Thermobacillus","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Paenibacillaceae",186822,"family","High"
74385,NA,NA,"Gracilibacillus","coccus",TRUE,"Bergey's Manual","exp","sometimes","genus","Bacillaceae",186817,"family","High"
74385,NA,NA,"Gracilibacillus","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Bacillaceae",186817,"family","High"
74385,NA,NA,"Gracilibacillus","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Bacillaceae",186817,"family","High"
69894,NA,NA,"Tindallia","bacillus",TRUE,"Bergey's Manual","exp","sometimes","genus","Clostridiaceae",31979,"family","High"
69894,NA,NA,"Tindallia","coccus",TRUE,"Bergey's Manual","exp","sometimes","genus","Clostridiaceae",31979,"family","High"
69894,NA,NA,"Tindallia","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Clostridiaceae",31979,"family","High"
69894,NA,NA,"Tindallia","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Clostridiaceae",31979,"family","High"
69578,NA,NA,"Cryobacterium","endospore",TRUE,"Bergey's Manual","exp","always","genus","Microbacteriaceae",85023,"family","High"
66862,NA,NA,"Ammoniphilus","endospore",TRUE,"Bergey's Manual","exp","always","genus","Paenibacillaceae",186822,"family","High"
56433,NA,NA,"Couchioplanes","spirillum",TRUE,"Bergey's Manual","exp","always","genus","Micromonosporaceae",28056,"family","High"
52003,NA,NA,"Natroniella","endospore",TRUE,"Bergey's Manual","exp","always","genus","Halobacteroidaceae",53434,"family","High"
51196,NA,NA,"Syntrophobotulus","endospore",TRUE,"Bergey's Manual","exp","always","genus","Desulfitobacteriaceae",2937909,"family","High"
46468,NA,NA,"Orenia","coccus",TRUE,"Bergey's Manual","exp","always","genus","Halobacteroidaceae",53434,"family","High"
45667,NA,NA,"Halobacillus","endospore",TRUE,"Bergey's Manual","exp","always","genus","Bacillaceae",186817,"family","High"
44262,NA,NA,"Oxalophagus","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Paenibacillaceae",186822,"family","High"
44262,NA,NA,"Oxalophagus","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Paenibacillaceae",186822,"family","High"
44261,NA,NA,"Oxobacter","elliptic",TRUE,"Bergey's Manual","exp","always","genus","Clostridiaceae",31979,"family","High"
44249,NA,NA,"Paenibacillus","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Paenibacillaceae",186822,"family","High"
44249,NA,NA,"Paenibacillus","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Paenibacillaceae",186822,"family","High"
42417,NA,NA,"Halobacteroides","endospore",TRUE,"Bergey's Manual","exp","always","genus","Halobacteroidaceae",53434,"family","High"
38501,NA,NA,"Blastococcus","bacillus",TRUE,"Bergey's Manual","exp","always","genus","Geodermatophilaceae",85030,"family","High"
33874,NA,NA,"Catenuloplanes","cell chain",TRUE,"Bergey's Manual","exp","always","genus","Micromonosporaceae",28056,"family","High"
29331,NA,NA,"Amphibacillus","elliptic",TRUE,"Bergey's Manual","exp","always","genus","Bacillaceae",186817,"family","High"
29330,NA,NA,"Alicyclobacillus","elliptic",TRUE,"Bergey's Manual","exp","always","genus","Alicyclobacillaceae",186823,"family","High"
28895,NA,NA,"Thermoanaerobacterium","endospore",TRUE,"Bergey's Manual","exp","always","genus","Thermoanaerobacterales Family III. Incertae Sedis",543371,"family","High"
28443,NA,NA,"Herbidospora","elliptic",TRUE,"Bergey's Manual","exp","always","genus","Streptosporangiaceae",2004,"family","High"
28186,NA,NA,"Acetohalobium","endospore",TRUE,"Bergey's Manual","exp","always","genus","Halobacteroidaceae",53434,"family","High"
2375,NA,NA,"Sporomusa","endospore",TRUE,"Bergey's Manual","exp","always","genus","Sporomusaceae",1843490,"family","High"
2019,NA,NA,"Thermomonospora","elliptic",TRUE,"Bergey's Manual","exp","sometimes","genus","Thermomonosporaceae",2012,"family","High"
2019,NA,NA,"Thermomonospora","endospore",TRUE,"Bergey's Manual","exp","sometimes","genus","Thermomonosporaceae",2012,"family","High"
2016,NA,NA,"Streptoalloteichus","branched",TRUE,"Bergey's Manual","exp","sometimes","genus","Pseudonocardiaceae",2070,"family","High"
2016,NA,NA,"Streptoalloteichus","cell chain",TRUE,"Bergey's Manual","exp","sometimes","genus","Pseudonocardiaceae",2070,"family","High"
1998,NA,NA,"Planomonospora","elliptic",TRUE,"Bergey's Manual","exp","always","genus","Streptosporangiaceae",2004,"family","High"
1567,NA,NA,"Quinella","endospore",TRUE,"Bergey's Manual","exp","always","genus","Negativicutes",909932,"class","High"
1293054,"GCF_000350165.1",NA,"Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643","endospore",FALSE,"Browne_2021","exp","usually","strain","Halanaerobium saccharolyticum",43595,"species","High"
100886,NA,"ERR2221198","Catenibacterium mitsuokai","endospore",FALSE,"Browne_2021","exp","usually","species","Catenibacterium",135858,"genus","High"
999415,"GCF_000340375.1",NA,"Eggerthia catenaformis OT 569 = DSM 20559","endospore",FALSE,"Browne_2021","exp","usually","strain","Eggerthia catenaformis",31973,"species","High"
1211819,"GCF_000327285.1",NA,"Holdemania massiliensis AP2","endospore",FALSE,"Browne_2021","exp","usually","strain","Holdemania massiliensis",1468449,"species","High"
706433,"GCF_000186945.2",NA,"Solobacterium moorei F0204","endospore",FALSE,"Browne_2021","exp","usually","strain","Solobacterium moorei",102148,"species","High"
679192,"GCF_000177375.1",NA,"Bulleidia extructa W1219","endospore",FALSE,"Browne_2021","exp","usually","strain","Bulleidia extructa",118748,"species","High"
1050201,"GCF_000384195.1",NA,"Allobaculum stercoricanis DSM 13633","endospore",FALSE,"Browne_2021","exp","usually","strain","Allobaculum stercoricanis",174709,"species","High"
1123313,"GCF_000420345.1",NA,"Faecalicoccus pleomorphus DSM 20574","endospore",FALSE,"Browne_2021","exp","usually","strain","Faecalicoccus pleomorphus",1323,"species","High"
518637,"GCF_000156655.1",NA,"Holdemanella biformis DSM 3989","endospore",FALSE,"Browne_2021","exp","usually","strain","Holdemanella biformis",1735,"species","High"
649755,"GCF_000469305.1",NA,"Faecalitalea cylindroides ATCC 27803","endospore",FALSE,"Browne_2021","exp","usually","strain","Faecalitalea cylindroides",39483,"species","High"
1321820,"GCF_000469465.1",NA,"Gemella bergeri ATCC 700627","endospore",FALSE,"Browne_2021","exp","usually","strain","Gemella bergeri",84136,"species","High"
562983,"GCF_000204335.2",NA,"Gemella sanguinis M325","endospore",FALSE,"Browne_2021","exp","usually","strain","Gemella sanguinis",84135,"species","High"
546270,"GCF_000173915.1",NA,"Gemella haemolysans ATCC 10379","endospore",FALSE,"Browne_2021","exp","usually","strain","Gemella haemolysans",1379,"species","High"
1232430,"GCF_000438455.1",NA,"Nosocomiicoccus massiliensis","endospore",FALSE,"Browne_2021","exp","usually","species","Nosocomiicoccus",489909,"genus","High"
1122128,"GCF_000425825.1",NA,"Jeotgalicoccus marinus DSM 19772","endospore",FALSE,"Browne_2021","exp","usually","strain","Jeotgalicoccus marinus",516700,"species","High"
1122129,"GCF_000425845.1",NA,"Jeotgalicoccus psychrophilus DSM 19085","endospore",FALSE,"Browne_2021","exp","usually","strain","Jeotgalicoccus psychrophilus",157228,"species","High"
1461582,"GCF_000756715.1",NA,"Jeotgalicoccus saudimassiliensis","endospore",FALSE,"Browne_2021","exp","usually","species","Jeotgalicoccus",227979,"genus","High"
1123233,"GCF_000712035.1",NA,"Salinicoccus luteus DSM 17002","endospore",FALSE,"Browne_2021","exp","usually","strain","Salinicoccus luteus",367840,"species","High"
1235755,"GCF_000330705.1",NA,"Salinicoccus carnicancri Crm","endospore",FALSE,"Browne_2021","exp","usually","strain","Salinicoccus carnicancri",558170,"species","High"
1123230,"GCF_000385175.1",NA,"Salinicoccus albus DSM 19776","endospore",FALSE,"Browne_2021","exp","usually","strain","Salinicoccus albus",418756,"species","High"
1179226,"GCF_000286395.1",NA,"Mammaliicoccus lentus F1142","endospore",FALSE,"Browne_2021","exp","usually","strain","Mammaliicoccus lentus",42858,"species","High"
42858,NA,"ERR2221130","Staphylococcus lentus","endospore",FALSE,"Browne_2021","exp","usually","species","Mammaliicoccus",2803850,"genus","High"
1167632,"GCF_000286335.1",NA,"Mammaliicoccus vitulinus F1028","endospore",FALSE,"Browne_2021","exp","usually","strain","Mammaliicoccus vitulinus",71237,"species","High"
1296,"GCF_001046995.1",NA,"Mammaliicoccus sciuri","endospore",FALSE,"Browne_2021","exp","usually","species","Mammaliicoccus",2803850,"genus","High"
569857,"GCF_000934465.1",NA,"Staphylococcus microti","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
1141106,"GCF_000308095.1",NA,"Staphylococcus intermedius NCTC 11048","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus intermedius",1285,"species","High"
1078083,"GCF_000411275.1",NA,"Staphylococcus sp. HGB0015","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
1189613,"GCF_000298075.1",NA,"Staphylococcus massiliensis CCUG 55927","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus massiliensis",555791,"species","High"
282458,"GCF_000011505.1",NA,"Staphylococcus aureus subsp. aureus MRSA252","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus aureus",1280,"species","High"
911238,"GCF_000235645.1",NA,"Staphylococcus simiae CCM 7213 = CCUG 51256","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus simiae",308354,"species","High"
1276282,"GCF_000494875.1",NA,"Staphylococcus pasteuri SP1","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus pasteuri",45972,"species","High"
698737,"GCF_000025085.1",NA,"Staphylococcus lugdunensis HKU09-01","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus lugdunensis",28035,"species","High"
279808,"GCF_000009865.1",NA,"Staphylococcus haemolyticus JCSC1435","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus haemolyticus",1283,"species","High"
435837,"GCF_000183685.1",NA,"Staphylococcus hominis subsp. hominis C80","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus hominis",1290,"species","High"
29388,"GCF_001471555.1",NA,"Staphylococcus capitis","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
176280,"GCF_000007645.1",NA,"Staphylococcus epidermidis ATCC 12228","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus epidermidis",1282,"species","High"
1282,NA,"ERR2221338","Staphylococcus epidermidis","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
29379,"GCF_001500315.1",NA,"Staphylococcus auricularis","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
904314,"GCF_000260275.1",NA,"Staphylococcus pettenkoferi VCU012","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus pettenkoferi",170573,"species","High"
1212545,"GCF_000295715.1",NA,"Staphylococcus arlettae CVD059","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus arlettae",29378,"species","High"
29385,"GCF_001074355.1",NA,"Staphylococcus saprophyticus","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
1293,"GCF_000875895.1",NA,"Staphylococcus gallinarum","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
74704,"GCF_000972575.1",NA,"Staphylococcus cohnii subsp. cohnii","endospore",FALSE,"Browne_2021","exp","usually","subspecies","Staphylococcus cohnii",29382,"species","High"
214473,NA,"ERR2221195","Staphylococcus nepalensis","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
61015,"GCF_001630745.1",NA,"Staphylococcus succinus","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
1159488,"GCF_000297455.1",NA,"Staphylococcus equorum subsp. equorum Mu2","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus equorum",246432,"species","High"
342451,"GCF_000010125.1",NA,"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292","endospore",FALSE,"Browne_2021","exp","usually","strain","Staphylococcus saprophyticus",29385,"species","High"
1288,NA,"ERR2221122","Staphylococcus xylosus","endospore",FALSE,"Browne_2021","exp","usually","species","Staphylococcus",1279,"genus","High"
